registro;timestamp;humedad_pct;humedad_raw;estado_suelo;temperatura_c;notas
1580;T+07:40:03;100;0;HUMEDO;32.94;
1581;T+07:45:03;100;0;HUMEDO;32.94;
1582;T+07:50:03;100;0;HUMEDO;32.94;
1583;T+07:55:03;100;0;HUMEDO;32.94;
1584;T+08:00:03;100;0;HUMEDO;32.94;
1585;T+08:05:03;100;0;HUMEDO;33.00;
1586;T+08:10:03;100;0;HUMEDO;32.88;
1587;T+08:15:03;100;0;HUMEDO;32.88;
1588;T+08:20:03;100;0;HUMEDO;33.00;
1589;T+08:25:03;100;0;HUMEDO;33.06;
1590;T+08:30:03;100;0;HUMEDO;33.00;
1591;T+08:35:03;100;0;HUMEDO;32.94;
1592;T+08:40:03;100;0;HUMEDO;32.88;
1593;T+08:45:03;100;0;HUMEDO;33.06;
1594;T+08:50:03;100;0;HUMEDO;33.00;
1595;T+08:55:03;100;0;HUMEDO;32.88;
1596;T+09:00:03;100;0;HUMEDO;33.00;
1597;T+09:05:03;100;0;HUMEDO;33.00;
1598;T+00:00:02;100;0;HUMEDO;33.13;
1599;T+00:05:03;100;0;HUMEDO;33.19;
1600;T+00:10:03;100;0;HUMEDO;33.13;
1601;T+00:15:03;100;0;HUMEDO;33.13;
1602;T+00:20:03;100;0;HUMEDO;33.13;
1603;T+00:25:03;100;0;HUMEDO;33.25;
1604;T+00:30:03;100;0;HUMEDO;33.31;
1605;T+00:35:03;100;0;HUMEDO;33.25;
1606;T+00:40:03;100;0;HUMEDO;33.13;
1607;T+00:45:03;100;0;HUMEDO;33.19;
1608;T+00:50:03;100;0;HUMEDO;33.19;
1609;T+00:55:03;100;0;HUMEDO;33.06;
1610;T+01:00:03;100;0;HUMEDO;33.13;
1611;T+01:05:03;100;0;HUMEDO;33.13;
1612;T+01:10:03;100;0;HUMEDO;33.25;
1613;T+01:15:03;100;0;HUMEDO;33.13;
1614;T+01:20:03;100;0;HUMEDO;33.06;
1615;T+01:25:03;100;0;HUMEDO;33.06;
1616;T+01:30:03;100;0;HUMEDO;33.06;
1617;T+01:35:03;100;0;HUMEDO;33.19;
1618;T+01:40:03;100;0;HUMEDO;NA;
1619;T+01:45:03;100;0;HUMEDO;33.06;
1620;T+01:50:03;100;0;HUMEDO;33.25;
1621;T+01:55:03;100;0;HUMEDO;33.13;
1622;T+02:00:03;100;0;HUMEDO;33.19;
1623;T+02:05:03;100;0;HUMEDO;33.19;
1624;T+02:10:03;100;0;HUMEDO;33.19;
1625;T+02:15:03;100;0;HUMEDO;33.06;
1626;T+02:20:03;100;0;HUMEDO;33.19;
1627;T+02:25:03;100;0;HUMEDO;33.00;
1628;T+02:30:03;100;0;HUMEDO;33.13;
1629;T+02:35:03;100;0;HUMEDO;33.19;
1630;T+02:40:03;100;0;HUMEDO;33.06;
1631;T+02:45:03;100;0;HUMEDO;33.19;
1632;T+02:50:03;100;0;HUMEDO;33.13;
1633;T+02:55:03;100;0;HUMEDO;33.13;
1634;T+03:00:03;100;0;HUMEDO;33.06;
1635;T+03:05:03;100;0;HUMEDO;33.13;
1636;T+03:10:03;100;0;HUMEDO;33.13;
1637;T+03:15:03;100;0;HUMEDO;33.06;
1638;T+03:20:03;100;0;HUMEDO;33.19;
1639;T+03:25:03;100;0;HUMEDO;33.13;
1640;T+03:30:03;100;0;HUMEDO;33.06;
1641;T+03:35:03;100;0;HUMEDO;33.06;
1642;T+03:40:03;100;0;HUMEDO;33.19;
1643;T+03:45:03;100;0;HUMEDO;33.06;
1644;T+03:50:03;100;0;HUMEDO;33.13;
1645;T+03:55:03;100;0;HUMEDO;33.13;
1646;T+04:00:03;100;0;HUMEDO;33.06;
1647;T+04:05:03;100;0;HUMEDO;33.13;
1648;T+04:10:03;100;0;HUMEDO;33.06;
1649;T+04:15:03;100;0;HUMEDO;32.94;
1650;T+04:20:03;100;0;HUMEDO;32.94;
1651;T+04:25:03;100;0;HUMEDO;33.00;
1652;T+04:30:03;100;0;HUMEDO;33.00;
1653;T+04:35:03;100;0;HUMEDO;NA;
1654;T+04:40:03;100;0;HUMEDO;33.00;
1655;T+04:45:03;100;0;HUMEDO;32.94;
1656;T+04:50:03;100;0;HUMEDO;33.00;
1657;T+04:55:03;100;0;HUMEDO;33.06;
1658;T+05:00:03;100;0;HUMEDO;33.00;
1659;T+05:05:03;100;0;HUMEDO;33.00;
1660;T+05:10:03;100;0;HUMEDO;32.88;
1661;T+05:15:03;100;0;HUMEDO;33.00;
1662;T+05:20:03;100;0;HUMEDO;33.00;
1663;T+05:25:03;100;0;HUMEDO;32.81;
1664;T+05:30:03;100;0;HUMEDO;32.94;
1665;T+05:35:03;100;0;HUMEDO;32.81;
1666;T+05:40:03;100;0;HUMEDO;32.94;
1667;T+05:45:03;100;0;HUMEDO;32.88;
1668;T+05:50:03;100;0;HUMEDO;32.88;
1669;T+05:55:03;100;0;HUMEDO;32.94;
1670;T+06:00:03;100;0;HUMEDO;32.94;
1671;T+06:05:03;100;0;HUMEDO;32.81;
1672;T+06:10:03;100;0;HUMEDO;32.88;
1673;T+06:15:03;100;0;HUMEDO;32.88;
1674;T+06:20:03;100;0;HUMEDO;32.75;
1675;T+06:25:03;100;0;HUMEDO;32.81;
1676;T+06:30:03;100;0;HUMEDO;32.75;
1677;T+06:35:03;100;0;HUMEDO;32.81;
1678;T+06:40:03;100;0;HUMEDO;32.75;
1679;T+06:45:03;100;0;HUMEDO;32.75;
1680;T+06:50:03;100;0;HUMEDO;32.75;
1681;T+06:55:03;100;0;HUMEDO;32.75;
1682;T+07:00:03;100;0;HUMEDO;32.69;
1683;T+07:05:03;100;0;HUMEDO;32.75;
1684;T+07:10:03;100;0;HUMEDO;32.63;
1685;T+07:15:03;100;0;HUMEDO;32.56;
1686;T+07:20:03;100;0;HUMEDO;32.56;
1687;T+07:25:03;100;0;HUMEDO;32.75;
1688;T+07:30:03;100;0;HUMEDO;32.75;
1689;T+07:35:03;100;0;HUMEDO;32.69;
1690;T+07:40:03;100;0;HUMEDO;32.69;
1691;T+07:45:03;100;0;HUMEDO;32.69;
1692;T+07:50:03;100;0;HUMEDO;32.56;
1693;T+07:55:03;100;0;HUMEDO;32.56;
1694;T+08:00:03;100;0;HUMEDO;32.69;
1695;T+08:05:03;100;0;HUMEDO;32.63;
1696;T+08:10:03;100;0;HUMEDO;32.56;
1697;T+08:15:03;100;0;HUMEDO;32.63;
1698;T+08:20:03;100;0;HUMEDO;32.50;
1699;T+08:25:03;100;0;HUMEDO;32.50;
1700;T+08:30:03;100;0;HUMEDO;32.44;
1701;T+08:35:03;100;0;HUMEDO;32.44;
1702;T+08:40:03;100;0;HUMEDO;32.56;
1703;T+08:45:03;100;0;HUMEDO;32.56;
1704;T+08:50:03;100;0;HUMEDO;32.44;
1705;T+08:55:03;100;0;HUMEDO;32.44;
1706;T+09:00:03;100;0;HUMEDO;32.38;
1707;T+09:05:03;100;0;HUMEDO;32.56;
1708;T+09:10:03;100;0;HUMEDO;32.50;
1709;T+09:15:03;100;0;HUMEDO;32.50;
1710;T+09:20:03;100;0;HUMEDO;32.31;
1711;T+09:25:03;100;0;HUMEDO;32.44;
1712;T+09:30:03;100;0;HUMEDO;32.25;
1713;T+09:35:03;100;0;HUMEDO;32.44;
1714;T+09:40:03;100;0;HUMEDO;32.31;
1715;T+09:45:03;100;0;HUMEDO;32.38;
1716;T+09:50:03;100;0;HUMEDO;32.25;
1717;T+09:55:03;100;0;HUMEDO;32.38;
1718;T+10:00:03;100;0;HUMEDO;32.38;
1719;T+10:05:03;100;0;HUMEDO;32.31;
1720;T+10:10:03;100;0;HUMEDO;32.31;
1721;T+10:15:03;100;0;HUMEDO;32.25;
1722;T+10:20:03;100;0;HUMEDO;32.13;
1723;T+10:25:03;100;0;HUMEDO;32.25;
1724;T+10:30:03;100;0;HUMEDO;32.31;
1725;T+10:35:03;100;0;HUMEDO;32.19;
1726;T+10:40:03;100;0;HUMEDO;32.31;
1727;T+10:45:03;100;0;HUMEDO;32.19;
1728;T+10:50:03;100;0;HUMEDO;32.25;
1729;T+10:55:03;100;0;HUMEDO;32.06;
1730;T+11:00:03;100;0;HUMEDO;32.19;
1731;T+11:05:03;100;0;HUMEDO;32.06;
1732;T+11:10:03;100;0;HUMEDO;32.19;
1733;T+11:15:03;100;0;HUMEDO;32.25;
1734;T+11:20:03;100;0;HUMEDO;32.13;
1735;T+11:25:03;100;0;HUMEDO;32.19;
1736;T+11:30:03;100;0;HUMEDO;32.13;
1737;T+11:35:03;100;0;HUMEDO;32.19;
1738;T+11:40:03;100;0;HUMEDO;32.06;
1739;T+11:45:03;100;0;HUMEDO;32.19;
1740;T+11:50:03;100;0;HUMEDO;32.06;
1741;T+11:55:03;100;0;HUMEDO;31.94;
1742;T+12:00:03;100;0;HUMEDO;32.00;
1743;T+12:05:03;100;0;HUMEDO;32.00;
1744;T+12:10:03;100;0;HUMEDO;32.00;
1745;T+12:15:03;100;0;HUMEDO;32.00;
1746;T+12:20:03;100;0;HUMEDO;32.06;
1747;T+12:25:03;100;0;HUMEDO;32.06;
1748;T+12:30:03;100;0;HUMEDO;32.13;
1749;T+12:35:03;100;0;HUMEDO;32.06;
1750;T+12:40:03;100;0;HUMEDO;32.00;
1751;T+12:45:03;100;0;HUMEDO;32.06;
1752;T+12:50:03;100;0;HUMEDO;31.87;
1753;T+12:55:03;100;0;HUMEDO;32.00;
1754;T+13:00:03;100;0;HUMEDO;32.00;
1755;T+13:05:03;100;0;HUMEDO;32.00;
1756;T+13:10:03;100;0;HUMEDO;31.87;
1757;T+13:15:03;100;0;HUMEDO;31.87;
1758;T+13:20:03;100;0;HUMEDO;32.00;
1759;T+13:25:03;100;0;HUMEDO;31.81;
1760;T+13:30:03;100;0;HUMEDO;31.87;
1761;T+13:35:03;100;0;HUMEDO;31.94;
1762;T+13:40:03;100;0;HUMEDO;31.94;
1763;T+13:45:03;100;0;HUMEDO;31.94;
1764;T+13:50:03;100;0;HUMEDO;31.81;
1765;T+13:55:03;100;0;HUMEDO;32.00;
1766;T+14:00:03;100;0;HUMEDO;31.87;
1767;T+14:05:03;100;0;HUMEDO;31.94;
1768;T+14:10:03;100;0;HUMEDO;31.87;
1769;T+14:15:03;100;0;HUMEDO;31.87;
1770;T+14:20:03;100;0;HUMEDO;31.75;
1771;T+14:25:03;100;0;HUMEDO;31.81;
1772;T+14:30:03;100;0;HUMEDO;31.87;
1773;T+14:35:03;100;0;HUMEDO;31.87;
1774;T+14:40:03;100;0;HUMEDO;31.94;
1775;T+14:45:03;100;0;HUMEDO;31.81;
1776;T+14:50:03;100;0;HUMEDO;31.75;
1777;T+14:55:03;100;0;HUMEDO;31.81;
1778;T+15:00:03;100;0;HUMEDO;31.87;
1779;T+15:05:03;100;0;HUMEDO;31.94;
1780;T+15:10:03;100;0;HUMEDO;31.87;
1781;T+15:15:03;100;0;HUMEDO;31.87;
1782;T+15:20:03;100;0;HUMEDO;31.81;
1783;T+15:25:03;100;0;HUMEDO;31.81;
1784;T+15:30:03;100;0;HUMEDO;31.87;
1785;T+15:35:03;100;0;HUMEDO;31.81;
1786;T+15:40:03;100;0;HUMEDO;31.87;
1787;T+15:45:03;100;0;HUMEDO;31.75;
1788;T+15:50:03;100;0;HUMEDO;31.87;
1789;T+15:55:03;100;0;HUMEDO;31.75;
1790;T+16:00:03;100;0;HUMEDO;31.94;
1791;T+16:05:03;100;0;HUMEDO;31.87;
1792;T+16:10:03;100;0;HUMEDO;31.75;
1793;T+16:15:03;100;0;HUMEDO;31.87;
1794;T+16:20:03;100;0;HUMEDO;31.81;
1795;T+16:25:03;100;0;HUMEDO;31.75;
1796;T+16:30:03;100;0;HUMEDO;31.87;
1797;T+16:35:03;100;0;HUMEDO;31.81;
1798;T+16:40:03;100;0;HUMEDO;31.94;
1799;T+16:45:03;100;0;HUMEDO;31.87;
1800;T+16:50:03;100;0;HUMEDO;31.87;
1801;T+16:55:03;100;0;HUMEDO;31.94;
1802;T+17:00:03;100;0;HUMEDO;31.94;
1803;T+17:05:03;100;0;HUMEDO;32.00;
1804;T+17:10:03;100;0;HUMEDO;31.87;
1805;T+17:15:03;100;0;HUMEDO;32.00;
1806;T+17:20:03;100;0;HUMEDO;32.00;
1807;T+17:25:03;100;0;HUMEDO;32.06;
1808;T+17:30:03;100;0;HUMEDO;32.06;
1809;T+17:35:03;100;0;HUMEDO;31.87;
1810;T+17:40:03;100;0;HUMEDO;32.00;
1811;T+17:45:03;100;0;HUMEDO;31.94;
1812;T+17:50:03;100;0;HUMEDO;31.94;
1813;T+17:55:03;100;0;HUMEDO;32.06;
1814;T+18:00:03;100;0;HUMEDO;32.00;
1815;T+18:05:03;100;0;HUMEDO;32.00;
1816;T+18:10:03;100;0;HUMEDO;32.00;
1817;T+18:15:03;100;0;HUMEDO;32.00;
1818;T+18:20:03;100;0;HUMEDO;32.06;
1819;T+18:25:03;100;0;HUMEDO;32.00;
1820;T+18:30:03;100;0;HUMEDO;32.13;
1821;T+18:35:03;100;0;HUMEDO;32.13;
1822;T+18:40:03;100;0;HUMEDO;32.13;
1823;T+18:45:03;100;48;HUMEDO;27.06;
1824;T+00:00:02;100;64;HUMEDO;27.06;
1825;T+00:00:02;100;68;HUMEDO;27.37;
1826;T+00:00:02;100;74;HUMEDO;27.62;
